project_id,date,forks,committer_id,commits,commit_comment,req_opened,req_closed,req_merged,other,issue,issue_comment,watchers
661320,2012-09-02,0,{548020: 3},3,0,0,0,0,0,0,0,0
661320,2012-09-03,0,{},0,0,0,0,0,0,0,0,0
661320,2012-09-04,0,{},0,0,0,0,0,0,0,0,0
661320,2012-09-05,0,{},0,0,0,0,0,0,0,0,0
661320,2012-09-06,0,{},0,0,0,0,0,0,0,0,0
661320,2012-09-07,0,{},0,0,0,0,0,0,0,0,0
661320,2012-09-08,0,{},0,0,0,0,0,0,0,0,0
661320,2012-09-09,0,{},0,0,0,0,0,0,0,0,0
661320,2012-09-10,0,{},0,0,0,0,0,0,0,0,0
661320,2012-09-11,0,{},0,0,0,0,0,0,0,0,0
661320,2012-09-12,0,{},0,0,0,0,0,0,0,0,0
661320,2012-09-13,0,{},0,0,0,0,0,0,0,0,0
661320,2012-09-14,0,{},0,0,0,0,0,0,0,0,0
661320,2012-09-15,0,{},0,0,0,0,0,0,0,0,0
661320,2012-09-16,0,{548020: 1},1,0,0,0,0,0,0,0,0
